Frame,only_minor_groove,only_major_groove,only_dna_backbone,only_dna,only_gap,only_histone_tail,only_histone_core,only_acidic_patch,only_acidic_residues,only_histone,interface,binding_ions,unbinding_ions
3675,12,19,17,47,11,0,2,2,2,2,8,57,131
3700,10,21,20,50,12,1,2,2,2,3,4,57,131
3725,9,17,22,48,11,0,3,2,3,3,5,56,132
3750,9,18,21,47,12,1,2,1,2,3,6,56,132
3775,10,18,18,46,10,1,2,1,2,3,6,55,133
3800,12,20,16,48,9,1,2,1,3,3,5,56,132
3825,11,20,19,50,8,1,2,1,2,3,4,57,131
3850,13,20,16,49,7,0,4,2,3,4,3,56,132
3875,12,17,17,46,9,0,3,1,3,3,7,56,132
3900,12,19,13,44,8,1,3,1,3,4,8,56,132
3925,14,20,16,50,9,0,3,1,3,3,5,58,130
3950,13,18,18,49,7,0,3,1,2,3,6,58,130
3975,13,18,19,50,8,0,4,1,4,4,5,59,129
4000,13,18,18,48,9,0,3,2,3,3,6,57,131
4025,15,20,17,52,7,0,5,1,4,5,2,59,129
4050,15,20,13,48,8,0,3,2,3,3,7,58,130
4075,14,20,14,48,8,0,3,2,2,3,5,56,132
4100,15,19,12,46,8,1,3,2,2,4,8,58,130
4125,16,19,12,47,6,1,3,2,3,4,8,59,129
4150,16,19,11,46,7,0,4,1,3,4,8,58,130
4175,16,17,14,47,8,0,3,1,3,3,11,61,127
4200,16,19,14,49,8,0,3,1,3,3,8,60,128
4225,18,20,14,52,7,0,3,2,2,3,7,62,126
4250,18,17,15,49,6,0,4,1,2,4,5,58,130
4275,18,18,16,50,7,1,3,1,2,4,7,61,127
4300,16,19,16,51,8,1,3,1,3,4,5,60,128
4325,17,17,18,52,7,1,3,1,3,4,6,62,126
4350,13,19,20,52,8,1,3,1,4,4,8,64,124
4375,15,20,16,53,6,0,4,1,4,4,7,64,124
4400,12,20,19,50,5,0,2,2,2,2,12,64,124
4425,13,20,16,49,6,0,2,2,2,2,11,62,126
4450,12,21,18,51,7,0,3,2,3,3,7,61,127
4475,15,20,20,55,5,0,2,2,2,2,6,63,125
4500,13,18,17,48,7,0,3,2,2,3,10,61,127
4525,13,18,21,51,11,2,4,2,2,5,9,65,123
4550,14,20,17,49,10,1,3,1,2,4,11,64,124
4575,12,17,19,48,11,2,3,1,2,4,12,64,124
4600,13,20,16,49,11,2,3,1,2,4,12,65,123
4625,12,20,15,47,11,2,3,2,2,4,11,62,126
4650,12,17,16,45,10,2,4,2,2,5,9,59,129
4675,13,22,14,49,11,1,3,2,2,4,12,65,123
4700,14,25,12,50,8,0,2,1,2,2,12,64,124
4725,13,22,18,53,6,1,2,2,2,3,12,68,120
4750,15,23,13,51,9,0,2,1,2,2,12,65,123
4775,13,21,13,47,7,1,3,2,3,3,13,63,125
4800,14,20,21,56,8,2,3,2,3,5,9,70,118
4825,9,20,23,52,11,1,2,1,2,3,11,66,122
4850,10,19,24,53,11,1,3,1,3,4,11,68,120
4875,10,19,20,49,10,1,4,2,3,5,12,66,122
4900,11,19,19,49,11,1,2,2,2,3,15,67,121
4925,9,21,20,50,8,1,3,2,2,4,15,69,119
4950,11,21,20,52,10,1,3,2,3,4,11,67,121
4975,10,22,21,53,11,1,2,1,2,3,10,66,122
5000,11,21,17,50,9,1,3,1,2,4,11,65,123
5025,12,23,18,53,8,1,3,2,2,4,11,68,120
5050,14,21,17,52,10,2,3,1,3,5,11,68,120
5075,13,23,18,54,9,2,2,1,3,4,10,68,120
5100,13,26,16,55,8,2,3,1,2,5,9,69,119
5125,12,24,14,50,8,1,3,1,2,4,11,65,123
5150,15,24,18,56,8,1,4,1,2,5,10,71,117
5175,13,23,16,52,7,1,3,1,4,4,11,67,121
5200,15,24,18,57,8,3,2,2,5,5,12,74,114
5225,13,23,17,53,10,3,4,2,4,7,10,70,118
5250,13,26,12,51,7,2,3,2,4,5,8,64,124
5275,15,26,14,55,8,2,3,2,3,4,8,67,121
5300,18,25,18,60,7,3,3,2,3,6,7,73,115
5325,17,24,16,57,8,2,2,2,3,4,12,73,115
5350,18,23,17,59,7,1,2,2,3,3,11,73,115
5375,18,26,17,61,7,1,3,2,4,4,6,71,117
5400,18,25,14,57,9,1,3,2,3,4,10,71,117
5425,18,23,14,55,6,0,5,1,3,5,10,70,118
5450,17,26,15,58,8,0,4,2,3,4,10,72,116
5475,16,24,14,53,6,1,5,1,4,6,11,70,118
5500,14,26,16,56,7,0,5,2,5,5,12,73,115
5525,14,28,16,58,8,2,4,2,5,6,8,72,116
5550,16,25,11,52,7,3,5,2,5,8,10,70,118
5575,13,25,16,54,8,1,6,1,6,7,12,73,115
5600,13,23,18,53,7,1,6,2,6,7,12,72,116
5625,11,27,15,53,8,3,6,2,6,9,9,71,117
5650,12,25,20,56,6,1,5,2,5,6,10,72,116
5675,12,22,19,53,5,2,5,1,5,7,11,71,117
5700,13,23,17,53,10,1,4,1,3,5,13,71,117
5725,12,22,21,55,8,2,5,1,4,7,12,74,114
5750,14,24,20,58,7,2,3,1,4,5,10,73,115
5775,16,21,22,59,5,2,4,1,4,6,11,76,112
5800,14,23,17,54,8,1,4,1,4,5,14,73,115
5825,15,22,18,54,6,2,5,2,4,7,11,72,116
5850,16,22,17,54,6,0,4,2,3,4,13,71,117
5875,15,21,24,59,6,0,3,2,3,3,11,73,115
5900,13,22,20,55,6,1,5,1,4,6,11,72,116
5925,13,23,16,52,9,0,4,1,3,4,13,69,119
5950,14,23,18,55,6,1,4,1,4,5,13,73,115
5975,15,22,20,57,8,2,5,1,5,7,13,77,111
6000,14,20,18,52,7,2,7,2,8,9,14,75,113
6025,16,22,18,56,9,1,6,2,6,7,11,74,114
6050,13,20,22,55,9,2,7,3,7,9,12,76,112
6075,13,21,20,54,10,0,6,3,5,6,16,76,112
6100,14,22,19,55,11,1,7,3,6,8,10,73,115
6125,14,24,16,54,13,0,8,3,7,8,13,75,113
6150,15,23,17,55,11,0,6,3,5,6,15,76,112
6175,11,22,21,53,10,0,6,3,5,6,16,75,113
6200,14,21,22,56,11,0,5,3,5,5,15,76,112
6225,12,24,20,56,13,0,6,3,5,6,14,76,112
6250,13,23,21,56,11,2,8,3,7,9,12,77,111
6275,14,24,22,59,14,1,6,3,6,7,10,76,112
6300,12,21,21,53,10,3,9,3,7,10,13,76,112
6325,13,22,19,54,11,2,8,3,8,9,10,73,115
6350,13,25,18,56,9,2,6,3,7,7,10,73,115
6375,14,25,18,56,11,3,6,3,7,8,10,74,114
6400,13,25,20,58,8,2,5,3,6,7,12,77,111
6425,14,25,23,62,9,2,7,3,7,8,7,77,111
6450,13,24,22,60,10,3,6,3,7,9,8,77,111
6475,13,25,19,56,10,2,6,3,7,8,10,74,114
6500,13,26,23,61,10,3,6,3,7,9,6,76,112
6525,11,25,17,52,9,2,6,4,7,8,11,71,117
6550,11,23,14,49,10,3,5,3,7,8,14,71,117
6575,11,23,17,51,7,2,5,4,7,7,13,71,117
6600,10,24,19,53,9,3,6,3,8,9,12,74,114
6625,10,28,19,56,7,2,6,3,7,8,11,75,113
6650,10,26,19,54,8,2,7,3,7,9,8,71,117
6675,9,24,19,52,8,3,8,3,8,10,11,73,115
6700,11,21,18,49,9,2,7,3,7,9,10,68,120
6725,8,21,20,49,9,2,5,3,6,7,14,70,118
6750,9,22,21,52,8,1,5,3,6,6,10,68,120
6775,7,23,19,49,10,0,6,3,5,6,14,69,119
6800,8,21,22,51,11,0,5,3,5,5,14,70,118
6825,10,23,23,55,11,0,5,3,5,5,10,70,118
6850,9,23,18,50,9,2,5,4,6,7,12,69,119
6875,9,22,21,52,12,1,6,3,6,7,11,70,118
6900,5,20,25,50,10,0,6,4,5,6,14,70,118
6925,8,19,20,47,8,3,5,3,7,8,16,71,117
6950,8,21,19,49,11,1,7,3,7,8,12,69,119
6975,9,24,18,51,10,2,8,3,7,9,9,69,119
7000,9,22,18,48,8,1,7,3,6,7,12,67,121
7025,8,20,20,47,8,4,9,3,6,11,10,68,120
7050,9,23,13,44,9,1,8,4,6,8,14,66,122
7075,8,24,14,46,9,1,8,4,7,8,15,69,119
7100,9,24,18,51,8,4,7,4,8,10,8,69,119
7125,10,25,15,49,9,3,6,4,8,9,11,69,119
7150,10,23,18,50,9,2,6,4,6,8,12,70,118
7175,8,25,15,48,6,1,6,4,6,7,15,70,118
7200,10,25,13,48,9,1,5,4,6,6,14,68,120
7225,9,23,14,46,8,1,5,4,5,6,16,68,120
7250,10,23,17,49,11,1,5,4,6,6,12,67,121
7275,9,24,14,47,11,0,5,3,5,5,13,65,123
7300,9,22,22,52,13,0,6,4,5,6,12,70,118
7325,10,24,20,53,14,1,7,4,6,7,12,72,116
7350,11,22,19,51,13,0,6,3,5,6,14,71,117
7375,10,24,18,52,16,2,6,3,7,8,14,74,114
7400,11,20,19,50,11,1,7,4,6,8,14,72,116
7425,10,21,23,53,14,2,6,3,6,8,13,74,114
7450,10,20,24,54,14,1,7,4,6,8,10,72,116
7475,11,21,20,52,14,1,7,4,6,8,12,72,116
7500,12,19,23,53,14,1,5,4,6,6,13,72,116
7525,11,20,22,52,11,3,5,4,7,8,12,72,116
7550,11,21,21,53,10,0,5,4,5,5,16,74,114
7575,11,20,24,55,11,1,6,4,7,7,16,78,110
7600,10,21,23,53,10,0,5,3,5,5,17,75,113
7625,10,18,24,52,13,1,6,4,6,6,18,76,112
7650,12,21,18,50,14,0,6,4,6,6,17,73,115
7675,12,20,21,52,13,1,8,4,7,9,14,75,113
7700,11,20,21,52,15,4,8,4,10,11,13,76,112
7725,12,19,25,56,13,2,6,3,7,8,12,76,112
7750,12,21,19,52,12,2,7,3,7,9,11,72,116
7775,11,21,21,52,12,1,7,3,7,8,15,75,113
7800,10,22,18,49,10,2,7,4,8,9,12,70,118
7825,8,21,19,48,12,0,6,3,6,6,17,71,117
7850,8,22,23,53,12,1,7,4,7,8,13,74,114
7875,8,24,22,54,10,2,6,4,6,7,15,76,112
7900,8,22,25,55,12,0,8,3,6,8,10,73,115
7925,9,23,23,55,9,2,8,4,8,10,11,76,112
7950,9,21,23,53,11,1,6,3,5,7,11,71,117
7975,9,22,22,52,11,1,7,3,6,8,12,72,116
8000,10,21,22,52,12,0,6,4,5,6,13,71,117
8025,9,22,21,52,13,2,7,3,7,9,9,70,118
8050,8,25,18,51,12,2,8,4,7,10,10,71,117
8075,8,22,22,51,14,0,8,4,7,8,11,70,118
8100,7,22,23,52,12,1,9,4,7,10,13,75,113
8125,8,24,20,52,12,2,8,3,8,10,11,73,115
8150,11,24,23,57,12,1,8,4,8,9,9,75,113
8175,10,24,21,56,11,2,7,3,8,9,10,75,113
8200,11,25,22,58,11,1,7,3,7,8,12,78,110
8225,11,23,26,61,10,1,6,3,7,7,11,79,109
8250,12,24,23,59,10,1,6,3,7,7,12,78,110
8275,13,26,21,59,11,2,5,2,6,7,11,77,111
8300,14,24,21,58,8,2,5,3,7,7,10,75,113
8325,14,27,22,62,8,2,7,4,8,8,11,81,107
8350,13,26,22,61,9,1,6,4,7,7,10,78,110
8375,13,25,26,63,11,0,7,5,7,7,13,83,105
8400,12,24,24,60,10,1,7,4,7,8,11,79,109
8425,11,25,22,58,9,2,10,4,9,12,9,79,109
8450,12,25,25,61,9,2,8,5,9,10,11,82,106
8475,13,24,23,60,10,2,7,4,8,9,10,79,109
8500,13,25,24,61,9,2,8,4,8,9,11,81,107
8525,13,27,24,63,11,1,7,4,7,8,11,82,106
8550,14,26,22,62,10,4,7,3,10,11,9,82,106
8575,16,23,26,65,9,5,8,4,10,13,6,84,104
8600,17,24,23,64,10,3,8,4,9,11,9,84,104
8625,12,26,20,59,10,3,7,4,9,10,10,79,109
8650,14,25,22,61,9,3,7,4,9,10,9,80,108
8675,14,25,22,60,9,3,9,4,10,12,9,81,107
8700,14,25,23,60,10,1,7,4,6,8,11,79,109
8725,16,24,20,59,6,3,7,4,8,10,10,79,109
8750,15,23,23,61,10,3,7,4,8,9,8,78,110
8775,14,22,20,56,10,2,7,3,8,9,11,76,112
8800,15,23,18,56,13,2,7,4,8,9,13,78,110
8825,12,24,22,58,10,3,9,3,9,12,9,79,109
8850,14,20,19,52,10,2,8,4,8,10,13,75,113
8875,13,22,22,57,11,3,8,3,9,11,12,80,108
8900,14,24,18,56,11,3,9,4,9,12,11,79,109
8925,14,24,19,57,10,3,9,3,9,11,15,83,105
8950,13,25,21,59,11,3,8,3,8,11,12,82,106
8975,13,22,21,56,10,3,9,4,10,12,12,80,108
9000,16,23,18,56,10,2,8,3,8,10,12,78,110
9025,15,23,21,58,15,2,8,3,8,10,12,80,108
9050,15,20,23,56,13,4,8,3,9,12,12,80,108
9075,14,21,25,58,16,2,7,4,7,9,15,82,106
9100,15,20,21,55,12,2,9,3,10,11,13,79,109
9125,14,22,17,53,14,1,7,4,7,8,16,77,111
9150,13,23,20,56,15,1,9,4,7,10,14,80,108
9175,13,20,26,58,13,2,9,3,8,11,13,82,106
9200,13,25,21,59,13,2,10,3,9,12,13,84,104
9225,15,23,23,60,12,1,10,3,8,11,12,83,105
9250,12,20,23,55,13,1,9,4,7,10,16,81,107
9275,12,20,24,56,15,0,7,3,6,7,19,82,106
9300,11,22,24,57,14,2,8,3,7,10,16,83,105
9325,12,24,21,57,14,0,9,3,7,9,16,82,106
9350,13,22,24,59,15,1,8,3,6,9,16,84,104
9375,14,21,22,57,16,2,9,3,7,11,14,82,106
9400,15,23,20,58,14,1,9,3,7,10,15,83,105
9425,14,24,23,61,16,2,9,3,7,11,12,84,104
9450,13,22,25,59,18,2,7,3,7,9,14,82,106
9475,14,23,23,60,17,2,6,3,5,8,14,82,106
9500,14,22,20,56,15,1,9,3,7,10,12,78,110
9525,14,23,24,61,14,1,8,3,6,9,11,81,107
9550,13,21,26,60,15,1,8,4,6,9,14,83,105
9575,14,24,22,60,12,2,9,4,7,11,11,82,106
9600,13,22,24,59,11,0,7,3,6,7,16,82,106
9625,14,21,23,58,11,3,9,3,8,12,13,83,105
9650,11,23,22,56,12,1,6,3,6,7,17,80,108
9675,13,22,21,55,13,1,6,3,7,7,18,80,108
9700,12,23,28,62,11,2,7,4,8,9,13,84,104
9725,14,21,22,57,11,0,8,3,7,8,16,81,107
9750,15,24,19,58,14,0,9,4,8,9,15,82,106
9775,12,22,24,58,16,3,7,4,8,10,15,83,105
9800,13,22,23,58,13,2,9,4,9,11,11,80,108
9825,15,22,21,57,15,2,8,3,8,10,14,81,107
9850,14,23,20,57,16,1,8,4,8,9,16,82,106
9875,17,23,21,60,13,2,10,3,9,12,11,83,105
9900,15,23,21,59,12,3,10,3,8,13,12,84,104
9925,15,24,22,59,15,2,10,3,9,12,9,80,108
9950,14,20,23,57,16,2,8,3,7,10,14,81,107
9975,13,20,23,57,14,1,9,3,7,10,14,81,107
10000,13,23,20,56,13,2,9,4,8,11,15,82,106
10025,15,23,17,54,14,1,8,4,7,9,17,80,108
10050,15,23,22,59,14,2,8,4,9,10,13,82,106
10075,15,25,15,55,10,1,8,3,7,9,15,79,109
10100,16,22,22,59,12,2,8,3,8,10,13,82,106
10125,14,22,19,55,14,2,7,3,8,9,14,78,110
10150,15,22,19,55,14,1,7,4,6,8,15,78,110
10175,13,23,23,59,16,1,8,3,7,9,15,83,105
10200,12,22,19,53,13,2,10,3,9,12,15,80,108
10225,15,21,16,52,14,2,9,3,9,11,14,77,111
10250,14,22,19,54,15,2,9,4,9,11,14,79,109
10275,14,22,22,58,13,2,10,4,9,11,12,81,107
10300,12,20,22,54,16,4,9,3,11,12,16,82,106
10325,13,21,23,56,15,3,7,3,9,10,15,81,107
10350,12,21,20,54,15,2,11,3,10,12,15,81,107
10375,11,21,21,53,15,2,9,4,8,10,16,79,109
10400,13,22,20,55,14,3,11,3,10,13,11,79,109
10425,13,22,17,51,13,1,9,4,9,10,19,80,108
10450,13,23,18,54,13,0,8,3,7,8,19,81,107
10475,12,23,20,55,17,1,9,4,9,10,15,80,108
10500,13,24,20,59,16,3,7,3,9,10,14,83,105
10525,14,25,19,57,16,1,9,4,9,10,14,81,107
10550,13,24,23,59,17,2,11,3,10,13,10,82,106
10575,13,22,26,60,17,2,10,3,9,12,10,82,106
10600,12,25,19,56,17,2,9,3,9,11,11,78,110
10625,12,24,22,58,19,3,9,3,10,12,9,79,109
10650,10,25,24,59,20,1,8,4,9,9,12,80,108
10675,10,23,27,60,21,2,9,3,10,11,12,83,105
10700,10,26,26,62,21,1,9,3,8,10,12,84,104
10725,13,27,25,63,19,2,9,3,9,11,11,85,103
10750,14,26,25,64,21,2,10,3,9,12,11,87,101
10775,12,24,28,64,20,1,7,3,7,8,14,86,102
10800,12,23,24,58,18,3,9,3,9,12,13,83,105
10825,12,23,29,64,18,2,10,3,9,12,8,84,104
10850,12,23,26,61,17,1,10,3,9,10,11,82,106
10875,10,23,24,56,15,1,9,3,9,10,14,80,108
10900,10,23,23,56,16,1,9,3,9,10,16,82,106
10925,12,26,23,60,15,1,8,3,8,9,16,85,103
10950,11,25,30,65,15,2,8,3,9,10,12,87,101
10975,10,24,22,56,17,1,8,3,8,9,17,82,106
11000,11,25,24,60,18,1,8,3,8,9,17,86,102
11025,11,26,22,58,16,2,9,3,8,10,18,86,102
11050,9,27,22,58,16,2,9,3,8,10,18,86,102
11075,8,25,24,57,17,1,8,3,8,9,17,83,105
11100,12,26,23,59,16,2,7,3,7,9,14,82,106
11125,10,25,24,59,15,1,9,4,7,9,16,84,104
11150,10,25,31,66,18,0,8,3,7,8,16,90,98
11175,9,25,32,65,16,0,8,4,7,8,15,88,100
11200,12,26,24,62,14,0,8,4,7,8,15,85,103
11225,12,23,27,62,16,0,8,4,7,8,15,85,103
11250,10,26,27,63,17,1,8,4,7,9,17,89,99
11275,13,24,27,63,16,2,8,4,8,10,16,89,99
11300,11,22,27,60,13,1,9,3,7,10,16,86,102
11325,12,23,27,61,16,1,10,3,9,11,11,83,105
11350,13,21,21,55,19,3,10,3,9,13,19,87,101
11375,11,25,27,63,16,3,9,4,8,12,12,87,101
11400,11,22,27,59,19,2,9,3,8,10,15,84,104
11425,11,25,25,61,18,1,9,4,8,9,15,85,103
11450,13,24,26,62,15,3,9,4,10,12,13,87,101
11475,12,22,29,63,18,2,8,3,7,10,16,89,99
11500,11,23,30,64,17,1,9,4,8,10,14,88,100
11525,11,20,28,60,18,2,9,3,8,11,16,87,101
11550,12,24,27,62,19,2,10,3,9,12,14,88,100
11575,12,23,30,64,19,1,9,4,9,10,12,86,102
11600,10,22,32,63,19,1,7,3,6,8,18,89,99
11625,11,20,29,59,20,2,8,4,8,10,13,82,106
11650,12,23,28,62,18,1,9,3,8,10,13,85,103
11675,13,23,28,64,19,0,7,3,6,7,14,85,103
11700,13,24,24,60,19,3,6,3,7,9,14,83,105
11725,14,23,25,60,17,2,7,4,8,9,14,83,105
11750,13,25,25,62,17,2,9,3,9,11,13,86,102
11775,13,23,25,61,18,1,7,3,6,8,17,86,102
11800,12,24,23,59,17,3,8,3,9,11,15,85,103
11825,13,25,24,61,16,3,8,3,9,11,12,84,104
11850,11,24,26,61,16,2,6,3,8,8,15,84,104
11875,12,26,25,62,17,1,7,3,7,8,14,84,104
11900,11,27,25,63,15,0,8,3,7,8,14,85,103
11925,12,23,22,56,16,1,8,3,8,9,20,85,103
11950,9,22,26,57,15,3,6,3,8,9,16,82,106
11975,13,23,23,58,15,3,6,3,8,9,17,84,104
12000,14,26,19,58,15,4,9,3,9,12,13,83,105
12025,13,20,20,53,16,2,8,3,9,10,19,82,106
12050,13,23,24,60,15,1,8,3,8,9,16,85,103
12075,13,26,22,60,17,2,8,3,9,10,13,83,105
12100,11,26,24,61,16,1,9,4,9,10,16,87,101
12125,10,26,27,63,16,2,8,3,10,10,16,89,99
12150,14,25,20,59,15,1,7,3,7,8,19,86,102
12175,13,27,23,63,15,2,8,4,9,10,15,88,100
12200,14,25,24,62,16,3,7,4,9,10,13,85,103
12225,13,27,20,60,17,3,7,4,9,10,15,85,103
12250,10,27,25,62,16,3,9,4,9,11,13,86,102
12275,11,26,26,63,16,1,8,3,7,9,14,86,102
12300,12,26,19,57,14,2,9,3,9,11,13,81,107
12325,10,25,26,61,13,3,7,4,9,10,14,85,103
12350,12,26,23,60,15,3,8,4,9,10,15,85,103
12375,12,27,22,61,15,2,8,4,8,9,13,83,105
12400,14,23,20,56,13,2,8,4,9,10,15,81,107
12425,12,23,26,61,15,3,9,4,10,11,13,85,103
12450,11,25,27,62,16,5,7,4,10,12,12,86,102
12475,10,27,23,60,13,4,9,3,8,12,13,85,103
