Frame,System,Number
73,MG_15mM_1264_wo_rw_run1,0
74,MG_15mM_1264_wo_rw_run1,5
75,MG_15mM_1264_wo_rw_run1,8
76,MG_15mM_1264_wo_rw_run1,5
77,MG_15mM_1264_wo_rw_run1,0
78,MG_15mM_1264_wo_rw_run1,0
79,MG_15mM_1264_wo_rw_run1,0
80,MG_15mM_1264_wo_rw_run1,0
81,MG_15mM_1264_wo_rw_run1,0
82,MG_15mM_1264_wo_rw_run1,0
83,MG_15mM_1264_wo_rw_run1,0
84,MG_15mM_1264_wo_rw_run1,0
85,MG_15mM_1264_wo_rw_run1,0
86,MG_15mM_1264_wo_rw_run1,0
87,MG_15mM_1264_wo_rw_run1,0
88,MG_15mM_1264_wo_rw_run1,0
89,MG_15mM_1264_wo_rw_run1,1
90,MG_15mM_1264_wo_rw_run1,1
91,MG_15mM_1264_wo_rw_run1,0
92,MG_15mM_1264_wo_rw_run1,0
93,MG_15mM_1264_wo_rw_run1,0
94,MG_15mM_1264_wo_rw_run1,0
95,MG_15mM_1264_wo_rw_run1,0
96,MG_15mM_1264_wo_rw_run1,0
97,MG_15mM_1264_wo_rw_run1,0
98,MG_15mM_1264_wo_rw_run1,0
99,MG_15mM_1264_wo_rw_run1,0
100,MG_15mM_1264_wo_rw_run1,0
101,MG_15mM_1264_wo_rw_run1,1
102,MG_15mM_1264_wo_rw_run1,0
103,MG_15mM_1264_wo_rw_run1,0
104,MG_15mM_1264_wo_rw_run1,0
105,MG_15mM_1264_wo_rw_run1,0
106,MG_15mM_1264_wo_rw_run1,0
107,MG_15mM_1264_wo_rw_run1,0
108,MG_15mM_1264_wo_rw_run1,0
109,MG_15mM_1264_wo_rw_run1,0
110,MG_15mM_1264_wo_rw_run1,0
111,MG_15mM_1264_wo_rw_run1,2
112,MG_15mM_1264_wo_rw_run1,0
113,MG_15mM_1264_wo_rw_run1,1
114,MG_15mM_1264_wo_rw_run1,2
115,MG_15mM_1264_wo_rw_run1,1
116,MG_15mM_1264_wo_rw_run1,0
117,MG_15mM_1264_wo_rw_run1,0
118,MG_15mM_1264_wo_rw_run1,0
119,MG_15mM_1264_wo_rw_run1,0
120,MG_15mM_1264_wo_rw_run1,0
121,MG_15mM_1264_wo_rw_run1,3
122,MG_15mM_1264_wo_rw_run1,1
123,MG_15mM_1264_wo_rw_run1,1
124,MG_15mM_1264_wo_rw_run1,1
125,MG_15mM_1264_wo_rw_run1,2
126,MG_15mM_1264_wo_rw_run1,0
127,MG_15mM_1264_wo_rw_run1,0
128,MG_15mM_1264_wo_rw_run1,0
129,MG_15mM_1264_wo_rw_run1,2
130,MG_15mM_1264_wo_rw_run1,0
131,MG_15mM_1264_wo_rw_run1,1
132,MG_15mM_1264_wo_rw_run1,1
133,MG_15mM_1264_wo_rw_run1,0
134,MG_15mM_1264_wo_rw_run1,1
135,MG_15mM_1264_wo_rw_run1,1
136,MG_15mM_1264_wo_rw_run1,3
137,MG_15mM_1264_wo_rw_run1,0
138,MG_15mM_1264_wo_rw_run1,0
139,MG_15mM_1264_wo_rw_run1,1
140,MG_15mM_1264_wo_rw_run1,2
141,MG_15mM_1264_wo_rw_run1,0
142,MG_15mM_1264_wo_rw_run1,1
143,MG_15mM_1264_wo_rw_run1,0
144,MG_15mM_1264_wo_rw_run1,0
145,MG_15mM_1264_wo_rw_run1,0
146,MG_15mM_1264_wo_rw_run1,0
147,MG_15mM_1264_wo_rw_run1,0
148,MG_15mM_1264_wo_rw_run1,1
149,MG_15mM_1264_wo_rw_run1,0
150,MG_15mM_1264_wo_rw_run1,0
151,MG_15mM_1264_wo_rw_run1,0
152,MG_15mM_1264_wo_rw_run1,0
153,MG_15mM_1264_wo_rw_run1,0
154,MG_15mM_1264_wo_rw_run1,0
155,MG_15mM_1264_wo_rw_run1,0
156,MG_15mM_1264_wo_rw_run1,0
157,MG_15mM_1264_wo_rw_run1,0
158,MG_15mM_1264_wo_rw_run1,0
159,MG_15mM_1264_wo_rw_run1,0
160,MG_15mM_1264_wo_rw_run1,0
161,MG_15mM_1264_wo_rw_run1,0
162,MG_15mM_1264_wo_rw_run1,0
163,MG_15mM_1264_wo_rw_run1,0
164,MG_15mM_1264_wo_rw_run1,0
165,MG_15mM_1264_wo_rw_run1,0
166,MG_15mM_1264_wo_rw_run1,0
167,MG_15mM_1264_wo_rw_run1,0
168,MG_15mM_1264_wo_rw_run1,0
169,MG_15mM_1264_wo_rw_run1,0
170,MG_15mM_1264_wo_rw_run1,0
171,MG_15mM_1264_wo_rw_run1,2
172,MG_15mM_1264_wo_rw_run1,0
173,MG_15mM_1264_wo_rw_run1,1
174,MG_15mM_1264_wo_rw_run1,0
175,MG_15mM_1264_wo_rw_run1,0
176,MG_15mM_1264_wo_rw_run1,0
177,MG_15mM_1264_wo_rw_run1,3
178,MG_15mM_1264_wo_rw_run1,1
179,MG_15mM_1264_wo_rw_run1,0
180,MG_15mM_1264_wo_rw_run1,1
181,MG_15mM_1264_wo_rw_run1,0
182,MG_15mM_1264_wo_rw_run1,1
183,MG_15mM_1264_wo_rw_run1,0
184,MG_15mM_1264_wo_rw_run1,0
185,MG_15mM_1264_wo_rw_run1,1
186,MG_15mM_1264_wo_rw_run1,1
187,MG_15mM_1264_wo_rw_run1,0
188,MG_15mM_1264_wo_rw_run1,1
189,MG_15mM_1264_wo_rw_run1,1
190,MG_15mM_1264_wo_rw_run1,0
191,MG_15mM_1264_wo_rw_run1,0
192,MG_15mM_1264_wo_rw_run1,0
193,MG_15mM_1264_wo_rw_run1,0
194,MG_15mM_1264_wo_rw_run1,0
195,MG_15mM_1264_wo_rw_run1,0
196,MG_15mM_1264_wo_rw_run1,0
197,MG_15mM_1264_wo_rw_run1,0
198,MG_15mM_1264_wo_rw_run1,1
199,MG_15mM_1264_wo_rw_run1,0
200,MG_15mM_1264_wo_rw_run1,0
201,MG_15mM_1264_wo_rw_run1,0
202,MG_15mM_1264_wo_rw_run1,0
203,MG_15mM_1264_wo_rw_run1,0
204,MG_15mM_1264_wo_rw_run1,0
205,MG_15mM_1264_wo_rw_run1,0
206,MG_15mM_1264_wo_rw_run1,0
207,MG_15mM_1264_wo_rw_run1,7
208,MG_15mM_1264_wo_rw_run1,5
209,MG_15mM_1264_wo_rw_run1,5
210,MG_15mM_1264_wo_rw_run1,6
211,MG_15mM_1264_wo_rw_run1,8
212,MG_15mM_1264_wo_rw_run1,8
213,MG_15mM_1264_wo_rw_run1,4
214,MG_15mM_1264_wo_rw_run1,4
215,MG_15mM_1264_wo_rw_run1,6
216,MG_15mM_1264_wo_rw_run1,7
217,MG_15mM_1264_wo_rw_run1,6
218,MG_15mM_1264_wo_rw_run1,3
219,MG_15mM_1264_wo_rw_run1,2
220,MG_15mM_1264_wo_rw_run1,3
221,MG_15mM_1264_wo_rw_run1,0
222,MG_15mM_1264_wo_rw_run1,0
223,MG_15mM_1264_wo_rw_run1,2
224,MG_15mM_1264_wo_rw_run1,0
225,MG_15mM_1264_wo_rw_run1,5
226,MG_15mM_1264_wo_rw_run1,0
227,MG_15mM_1264_wo_rw_run1,1
228,MG_15mM_1264_wo_rw_run1,6
229,MG_15mM_1264_wo_rw_run1,3
230,MG_15mM_1264_wo_rw_run1,0
231,MG_15mM_1264_wo_rw_run1,5
232,MG_15mM_1264_wo_rw_run1,12
233,MG_15mM_1264_wo_rw_run1,3
234,MG_15mM_1264_wo_rw_run1,0
235,MG_15mM_1264_wo_rw_run1,0
236,MG_15mM_1264_wo_rw_run1,3
237,MG_15mM_1264_wo_rw_run1,3
238,MG_15mM_1264_wo_rw_run1,11
239,MG_15mM_1264_wo_rw_run1,12
240,MG_15mM_1264_wo_rw_run1,5
241,MG_15mM_1264_wo_rw_run1,4
242,MG_15mM_1264_wo_rw_run1,0
243,MG_15mM_1264_wo_rw_run1,0
244,MG_15mM_1264_wo_rw_run1,0
245,MG_15mM_1264_wo_rw_run1,1
246,MG_15mM_1264_wo_rw_run1,0
247,MG_15mM_1264_wo_rw_run1,0
248,MG_15mM_1264_wo_rw_run1,0
249,MG_15mM_1264_wo_rw_run1,3
250,MG_15mM_1264_wo_rw_run1,0
251,MG_15mM_1264_wo_rw_run1,0
252,MG_15mM_1264_wo_rw_run1,0
253,MG_15mM_1264_wo_rw_run1,1
254,MG_15mM_1264_wo_rw_run1,1
255,MG_15mM_1264_wo_rw_run1,0
256,MG_15mM_1264_wo_rw_run1,5
257,MG_15mM_1264_wo_rw_run1,6
258,MG_15mM_1264_wo_rw_run1,5
259,MG_15mM_1264_wo_rw_run1,2
260,MG_15mM_1264_wo_rw_run1,2
261,MG_15mM_1264_wo_rw_run1,0
262,MG_15mM_1264_wo_rw_run1,1
263,MG_15mM_1264_wo_rw_run1,3
264,MG_15mM_1264_wo_rw_run1,1
265,MG_15mM_1264_wo_rw_run1,0
266,MG_15mM_1264_wo_rw_run1,0
267,MG_15mM_1264_wo_rw_run1,0
268,MG_15mM_1264_wo_rw_run1,0
269,MG_15mM_1264_wo_rw_run1,0
270,MG_15mM_1264_wo_rw_run1,0
271,MG_15mM_1264_wo_rw_run1,0
272,MG_15mM_1264_wo_rw_run1,3
273,MG_15mM_1264_wo_rw_run1,0
274,MG_15mM_1264_wo_rw_run1,4
275,MG_15mM_1264_wo_rw_run1,3
276,MG_15mM_1264_wo_rw_run1,0
277,MG_15mM_1264_wo_rw_run1,0
278,MG_15mM_1264_wo_rw_run1,0
279,MG_15mM_1264_wo_rw_run1,0
280,MG_15mM_1264_wo_rw_run1,0
281,MG_15mM_1264_wo_rw_run1,0
282,MG_15mM_1264_wo_rw_run1,0
283,MG_15mM_1264_wo_rw_run1,3
284,MG_15mM_1264_wo_rw_run1,0
285,MG_15mM_1264_wo_rw_run1,4
286,MG_15mM_1264_wo_rw_run1,0
287,MG_15mM_1264_wo_rw_run1,0
288,MG_15mM_1264_wo_rw_run1,0
289,MG_15mM_1264_wo_rw_run1,1
290,MG_15mM_1264_wo_rw_run1,1
291,MG_15mM_1264_wo_rw_run1,8
292,MG_15mM_1264_wo_rw_run1,2
293,MG_15mM_1264_wo_rw_run1,5
294,MG_15mM_1264_wo_rw_run1,6
295,MG_15mM_1264_wo_rw_run1,5
296,MG_15mM_1264_wo_rw_run1,4
297,MG_15mM_1264_wo_rw_run1,0
298,MG_15mM_1264_wo_rw_run1,1
299,MG_15mM_1264_wo_rw_run1,1
300,MG_15mM_1264_wo_rw_run1,1
301,MG_15mM_1264_wo_rw_run1,0
302,MG_15mM_1264_wo_rw_run1,0
303,MG_15mM_1264_wo_rw_run1,0
304,MG_15mM_1264_wo_rw_run1,0
305,MG_15mM_1264_wo_rw_run1,0
306,MG_15mM_1264_wo_rw_run1,1
307,MG_15mM_1264_wo_rw_run1,0
308,MG_15mM_1264_wo_rw_run1,0
309,MG_15mM_1264_wo_rw_run1,0
310,MG_15mM_1264_wo_rw_run1,0
311,MG_15mM_1264_wo_rw_run1,0
312,MG_15mM_1264_wo_rw_run1,0
313,MG_15mM_1264_wo_rw_run1,0
314,MG_15mM_1264_wo_rw_run1,0
315,MG_15mM_1264_wo_rw_run1,1
316,MG_15mM_1264_wo_rw_run1,0
317,MG_15mM_1264_wo_rw_run1,0
318,MG_15mM_1264_wo_rw_run1,0
319,MG_15mM_1264_wo_rw_run1,0
320,MG_15mM_1264_wo_rw_run1,0
321,MG_15mM_1264_wo_rw_run1,1
322,MG_15mM_1264_wo_rw_run1,1
323,MG_15mM_1264_wo_rw_run1,0
324,MG_15mM_1264_wo_rw_run1,1
325,MG_15mM_1264_wo_rw_run1,0
326,MG_15mM_1264_wo_rw_run1,0
327,MG_15mM_1264_wo_rw_run1,0
328,MG_15mM_1264_wo_rw_run1,0
329,MG_15mM_1264_wo_rw_run1,0
330,MG_15mM_1264_wo_rw_run1,0
331,MG_15mM_1264_wo_rw_run1,0
332,MG_15mM_1264_wo_rw_run1,0
333,MG_15mM_1264_wo_rw_run1,2
334,MG_15mM_1264_wo_rw_run1,1
335,MG_15mM_1264_wo_rw_run1,4
336,MG_15mM_1264_wo_rw_run1,5
337,MG_15mM_1264_wo_rw_run1,1
338,MG_15mM_1264_wo_rw_run1,1
339,MG_15mM_1264_wo_rw_run1,1
340,MG_15mM_1264_wo_rw_run1,0
341,MG_15mM_1264_wo_rw_run1,1
342,MG_15mM_1264_wo_rw_run1,4
343,MG_15mM_1264_wo_rw_run1,4
344,MG_15mM_1264_wo_rw_run1,3
345,MG_15mM_1264_wo_rw_run1,4
346,MG_15mM_1264_wo_rw_run1,5
347,MG_15mM_1264_wo_rw_run1,1
348,MG_15mM_1264_wo_rw_run1,2
349,MG_15mM_1264_wo_rw_run1,0
350,MG_15mM_1264_wo_rw_run1,0
351,MG_15mM_1264_wo_rw_run1,0
352,MG_15mM_1264_wo_rw_run1,0
353,MG_15mM_1264_wo_rw_run1,0
354,MG_15mM_1264_wo_rw_run1,1
355,MG_15mM_1264_wo_rw_run1,0
356,MG_15mM_1264_wo_rw_run1,0
357,MG_15mM_1264_wo_rw_run1,0
358,MG_15mM_1264_wo_rw_run1,0
359,MG_15mM_1264_wo_rw_run1,0
360,MG_15mM_1264_wo_rw_run1,0
361,MG_15mM_1264_wo_rw_run1,0
362,MG_15mM_1264_wo_rw_run1,0
363,MG_15mM_1264_wo_rw_run1,1
364,MG_15mM_1264_wo_rw_run1,0
365,MG_15mM_1264_wo_rw_run1,1
366,MG_15mM_1264_wo_rw_run1,0
367,MG_15mM_1264_wo_rw_run1,0
368,MG_15mM_1264_wo_rw_run1,0
369,MG_15mM_1264_wo_rw_run1,0
370,MG_15mM_1264_wo_rw_run1,0
371,MG_15mM_1264_wo_rw_run1,0
372,MG_15mM_1264_wo_rw_run1,0
373,MG_15mM_1264_wo_rw_run1,0
374,MG_15mM_1264_wo_rw_run1,0
375,MG_15mM_1264_wo_rw_run1,0
376,MG_15mM_1264_wo_rw_run1,0
377,MG_15mM_1264_wo_rw_run1,0
378,MG_15mM_1264_wo_rw_run1,0
379,MG_15mM_1264_wo_rw_run1,0
380,MG_15mM_1264_wo_rw_run1,0
381,MG_15mM_1264_wo_rw_run1,0
382,MG_15mM_1264_wo_rw_run1,5
383,MG_15mM_1264_wo_rw_run1,0
384,MG_15mM_1264_wo_rw_run1,0
385,MG_15mM_1264_wo_rw_run1,2
386,MG_15mM_1264_wo_rw_run1,4
387,MG_15mM_1264_wo_rw_run1,1
388,MG_15mM_1264_wo_rw_run1,0
389,MG_15mM_1264_wo_rw_run1,3
390,MG_15mM_1264_wo_rw_run1,7
391,MG_15mM_1264_wo_rw_run1,5
392,MG_15mM_1264_wo_rw_run1,10
393,MG_15mM_1264_wo_rw_run1,6
394,MG_15mM_1264_wo_rw_run1,7
395,MG_15mM_1264_wo_rw_run1,4
396,MG_15mM_1264_wo_rw_run1,4
397,MG_15mM_1264_wo_rw_run1,0
398,MG_15mM_1264_wo_rw_run1,2
399,MG_15mM_1264_wo_rw_run1,2
400,MG_15mM_1264_wo_rw_run1,0
401,MG_15mM_1264_wo_rw_run1,0
402,MG_15mM_1264_wo_rw_run1,0
403,MG_15mM_1264_wo_rw_run1,0
404,MG_15mM_1264_wo_rw_run1,0
405,MG_15mM_1264_wo_rw_run1,0
406,MG_15mM_1264_wo_rw_run1,0
407,MG_15mM_1264_wo_rw_run1,0
408,MG_15mM_1264_wo_rw_run1,0
409,MG_15mM_1264_wo_rw_run1,0
410,MG_15mM_1264_wo_rw_run1,0
411,MG_15mM_1264_wo_rw_run1,0
412,MG_15mM_1264_wo_rw_run1,1
413,MG_15mM_1264_wo_rw_run1,0
414,MG_15mM_1264_wo_rw_run1,0
415,MG_15mM_1264_wo_rw_run1,0
416,MG_15mM_1264_wo_rw_run1,0
417,MG_15mM_1264_wo_rw_run1,0
418,MG_15mM_1264_wo_rw_run1,0
419,MG_15mM_1264_wo_rw_run1,0
420,MG_15mM_1264_wo_rw_run1,0
421,MG_15mM_1264_wo_rw_run1,2
422,MG_15mM_1264_wo_rw_run1,0
423,MG_15mM_1264_wo_rw_run1,1
424,MG_15mM_1264_wo_rw_run1,0
425,MG_15mM_1264_wo_rw_run1,0
426,MG_15mM_1264_wo_rw_run1,0
427,MG_15mM_1264_wo_rw_run1,0
428,MG_15mM_1264_wo_rw_run1,0
429,MG_15mM_1264_wo_rw_run1,0
430,MG_15mM_1264_wo_rw_run1,0
431,MG_15mM_1264_wo_rw_run1,0
432,MG_15mM_1264_wo_rw_run1,0
433,MG_15mM_1264_wo_rw_run1,0
434,MG_15mM_1264_wo_rw_run1,0
435,MG_15mM_1264_wo_rw_run1,0
436,MG_15mM_1264_wo_rw_run1,0
437,MG_15mM_1264_wo_rw_run1,0
438,MG_15mM_1264_wo_rw_run1,0
439,MG_15mM_1264_wo_rw_run1,0
440,MG_15mM_1264_wo_rw_run1,0
441,MG_15mM_1264_wo_rw_run1,0
442,MG_15mM_1264_wo_rw_run1,0
443,MG_15mM_1264_wo_rw_run1,0
444,MG_15mM_1264_wo_rw_run1,0
445,MG_15mM_1264_wo_rw_run1,0
446,MG_15mM_1264_wo_rw_run1,0
447,MG_15mM_1264_wo_rw_run1,1
448,MG_15mM_1264_wo_rw_run1,0
449,MG_15mM_1264_wo_rw_run1,0
450,MG_15mM_1264_wo_rw_run1,1
451,MG_15mM_1264_wo_rw_run1,0
452,MG_15mM_1264_wo_rw_run1,0
453,MG_15mM_1264_wo_rw_run1,0
454,MG_15mM_1264_wo_rw_run1,1
455,MG_15mM_1264_wo_rw_run1,0
456,MG_15mM_1264_wo_rw_run1,0
457,MG_15mM_1264_wo_rw_run1,0
458,MG_15mM_1264_wo_rw_run1,0
459,MG_15mM_1264_wo_rw_run1,0
460,MG_15mM_1264_wo_rw_run1,0
461,MG_15mM_1264_wo_rw_run1,0
462,MG_15mM_1264_wo_rw_run1,0
463,MG_15mM_1264_wo_rw_run1,0
464,MG_15mM_1264_wo_rw_run1,0
465,MG_15mM_1264_wo_rw_run1,0
466,MG_15mM_1264_wo_rw_run1,1
467,MG_15mM_1264_wo_rw_run1,0
468,MG_15mM_1264_wo_rw_run1,0
469,MG_15mM_1264_wo_rw_run1,0
470,MG_15mM_1264_wo_rw_run1,0
471,MG_15mM_1264_wo_rw_run1,0
472,MG_15mM_1264_wo_rw_run1,0
473,MG_15mM_1264_wo_rw_run1,0
474,MG_15mM_1264_wo_rw_run1,0
475,MG_15mM_1264_wo_rw_run1,0
476,MG_15mM_1264_wo_rw_run1,0
477,MG_15mM_1264_wo_rw_run1,0
478,MG_15mM_1264_wo_rw_run1,0
479,MG_15mM_1264_wo_rw_run1,0
480,MG_15mM_1264_wo_rw_run1,7
481,MG_15mM_1264_wo_rw_run1,0
482,MG_15mM_1264_wo_rw_run1,0
483,MG_15mM_1264_wo_rw_run1,0
484,MG_15mM_1264_wo_rw_run1,0
485,MG_15mM_1264_wo_rw_run1,0
486,MG_15mM_1264_wo_rw_run1,0
487,MG_15mM_1264_wo_rw_run1,3
488,MG_15mM_1264_wo_rw_run1,0
489,MG_15mM_1264_wo_rw_run1,1
490,MG_15mM_1264_wo_rw_run1,0
491,MG_15mM_1264_wo_rw_run1,0
492,MG_15mM_1264_wo_rw_run1,4
493,MG_15mM_1264_wo_rw_run1,0
494,MG_15mM_1264_wo_rw_run1,0
495,MG_15mM_1264_wo_rw_run1,0
496,MG_15mM_1264_wo_rw_run1,0
497,MG_15mM_1264_wo_rw_run1,0
498,MG_15mM_1264_wo_rw_run1,0
499,MG_15mM_1264_wo_rw_run1,4
500,MG_15mM_1264_wo_rw_run1,4
501,MG_15mM_1264_wo_rw_run1,5
502,MG_15mM_1264_wo_rw_run1,4
503,MG_15mM_1264_wo_rw_run1,4
504,MG_15mM_1264_wo_rw_run1,5
505,MG_15mM_1264_wo_rw_run1,6
506,MG_15mM_1264_wo_rw_run1,3
507,MG_15mM_1264_wo_rw_run1,4
508,MG_15mM_1264_wo_rw_run1,4
509,MG_15mM_1264_wo_rw_run1,4
510,MG_15mM_1264_wo_rw_run1,4
511,MG_15mM_1264_wo_rw_run1,0
512,MG_15mM_1264_wo_rw_run1,0
513,MG_15mM_1264_wo_rw_run1,4
514,MG_15mM_1264_wo_rw_run1,0
515,MG_15mM_1264_wo_rw_run1,0
516,MG_15mM_1264_wo_rw_run1,4
517,MG_15mM_1264_wo_rw_run1,4
518,MG_15mM_1264_wo_rw_run1,0
519,MG_15mM_1264_wo_rw_run1,0
520,MG_15mM_1264_wo_rw_run1,0
521,MG_15mM_1264_wo_rw_run1,0
522,MG_15mM_1264_wo_rw_run1,0
523,MG_15mM_1264_wo_rw_run1,0
524,MG_15mM_1264_wo_rw_run1,0
525,MG_15mM_1264_wo_rw_run1,0
526,MG_15mM_1264_wo_rw_run1,2
527,MG_15mM_1264_wo_rw_run1,0
528,MG_15mM_1264_wo_rw_run1,0
529,MG_15mM_1264_wo_rw_run1,0
530,MG_15mM_1264_wo_rw_run1,0
531,MG_15mM_1264_wo_rw_run1,0
532,MG_15mM_1264_wo_rw_run1,0
533,MG_15mM_1264_wo_rw_run1,0
534,MG_15mM_1264_wo_rw_run1,0
535,MG_15mM_1264_wo_rw_run1,0
536,MG_15mM_1264_wo_rw_run1,0
537,MG_15mM_1264_wo_rw_run1,0
538,MG_15mM_1264_wo_rw_run1,0
539,MG_15mM_1264_wo_rw_run1,0
540,MG_15mM_1264_wo_rw_run1,0
541,MG_15mM_1264_wo_rw_run1,0
542,MG_15mM_1264_wo_rw_run1,0
543,MG_15mM_1264_wo_rw_run1,0
544,MG_15mM_1264_wo_rw_run1,0
545,MG_15mM_1264_wo_rw_run1,0
546,MG_15mM_1264_wo_rw_run1,0
547,MG_15mM_1264_wo_rw_run1,0
548,MG_15mM_1264_wo_rw_run1,0
549,MG_15mM_1264_wo_rw_run1,0
550,MG_15mM_1264_wo_rw_run1,0
551,MG_15mM_1264_wo_rw_run1,0
552,MG_15mM_1264_wo_rw_run1,0
553,MG_15mM_1264_wo_rw_run1,0
554,MG_15mM_1264_wo_rw_run1,0
555,MG_15mM_1264_wo_rw_run1,0
556,MG_15mM_1264_wo_rw_run1,0
557,MG_15mM_1264_wo_rw_run1,0
558,MG_15mM_1264_wo_rw_run1,0
559,MG_15mM_1264_wo_rw_run1,3
560,MG_15mM_1264_wo_rw_run1,0
561,MG_15mM_1264_wo_rw_run1,0
562,MG_15mM_1264_wo_rw_run1,0
563,MG_15mM_1264_wo_rw_run1,0
564,MG_15mM_1264_wo_rw_run1,0
565,MG_15mM_1264_wo_rw_run1,0
566,MG_15mM_1264_wo_rw_run1,0
567,MG_15mM_1264_wo_rw_run1,0
568,MG_15mM_1264_wo_rw_run1,0
569,MG_15mM_1264_wo_rw_run1,0
570,MG_15mM_1264_wo_rw_run1,0
571,MG_15mM_1264_wo_rw_run1,0
572,MG_15mM_1264_wo_rw_run1,0
573,MG_15mM_1264_wo_rw_run1,0
574,MG_15mM_1264_wo_rw_run1,0
575,MG_15mM_1264_wo_rw_run1,0
576,MG_15mM_1264_wo_rw_run1,0
577,MG_15mM_1264_wo_rw_run1,0
578,MG_15mM_1264_wo_rw_run1,0
579,MG_15mM_1264_wo_rw_run1,0
580,MG_15mM_1264_wo_rw_run1,1
581,MG_15mM_1264_wo_rw_run1,0
582,MG_15mM_1264_wo_rw_run1,0
583,MG_15mM_1264_wo_rw_run1,0
584,MG_15mM_1264_wo_rw_run1,0
585,MG_15mM_1264_wo_rw_run1,0
586,MG_15mM_1264_wo_rw_run1,0
587,MG_15mM_1264_wo_rw_run1,0
588,MG_15mM_1264_wo_rw_run1,0
589,MG_15mM_1264_wo_rw_run1,0
590,MG_15mM_1264_wo_rw_run1,0
591,MG_15mM_1264_wo_rw_run1,0
592,MG_15mM_1264_wo_rw_run1,3
593,MG_15mM_1264_wo_rw_run1,0
594,MG_15mM_1264_wo_rw_run1,0
595,MG_15mM_1264_wo_rw_run1,0
596,MG_15mM_1264_wo_rw_run1,0
597,MG_15mM_1264_wo_rw_run1,0
598,MG_15mM_1264_wo_rw_run1,0
599,MG_15mM_1264_wo_rw_run1,0
600,MG_15mM_1264_wo_rw_run1,0
601,MG_15mM_1264_wo_rw_run1,0
602,MG_15mM_1264_wo_rw_run1,0
603,MG_15mM_1264_wo_rw_run1,0
604,MG_15mM_1264_wo_rw_run1,0
605,MG_15mM_1264_wo_rw_run1,0
606,MG_15mM_1264_wo_rw_run1,2
